id,answer
3400,Pontifical Council Interreligious Dialogue
3401,6 August 1978 2141
3402,Paul VI
3403,19 October 2014
3404,9 May 2014
3405,Montini
3406,Francis
3407,Pope
3408,1 March 1968
3409,Apostle
3410,Pope
3411,Congregation the Causes of Saints
3412,Francis
3413,Saint Paul
3414,Rome
3415,John Paul
3416,VI
3417,John Paul
3418,Pius
3419,Saint Paul
3420,Catholic Church
3421,VI
3422,Catholic Church
3423,five
3424,II
3425,Saint Paul
3426,Paul VI's
3427,Paul VI's
3428,three
3429,6 August 1978 2141
3430,6 August 1978 2141
3431,26 September
3432,26 September
3433,twenty
3434,Argentina
3435,Church
3436,College of Cardinals
3437,Church
3438,Paul
3439,Paul
3440,VI
3441,Paul VI's
3442,Giuseppe Pizzardo
3443,Russian Empire
3444,Mongol Empire
3445,70%
3446,1991
3447,1992
3448,Oxus
3449,Russian Empire
3450,Soviet Union
3451,1997
3452,1924
3453,260-COMMA-000
3454,25
3455,1924
3456,one
3457,Afghanistan
3458,Emomali Rahmon
3459,Tajikistan
3460,TajikAfghan
3461,Dushanbe Airport
3462,Ayni Air Base
3463,Russia
3464,25
3465,2015
3466,November 2010
3467,Russia
3468,Tajikistan
3469,Kokhir Rasulzoda
3470,Kokhir Rasulzoda
3471,2005
3472,People's Democratic Party of Tajikistan
3473,Communist Party of Tajikistan
3474,OSCE
3475,OSCE
3476,Tjknews
3477,Tajikistan
3478,fifty
3479,Kofarnihon
3480,Tajikistan
3481,Tajikistan
3482,Tajikistan
3483,Tajiks
3484,Persian
3485,Country Study
3486,710
3487,Manichaeism
3488,Manichaeism
3489,819 999
3490,710
3491,Manichaeism
3492,710
3493,Manichaeism
3494,Manichaeism
3495,Manichaeism
3496,819 999
3497,819 999
3498,710
3499,Land
3500,Kara-Khanid Khanate
3501,Achaemenid Empire
3502,Achaemenid Empire
3503,1864 1885
3504,Central Asia
3505,2015
3506,Shughni
3507,Century
3508,Russians
3509,1910 1913
3510,Tajikistan
3511,Soviet Army
3512,Gorno-Badakhshan Autonomous Province
3513,Tajikistan
3514,Tajikistan
3515,Tajik Autonomous Soviet Socialist Republic
3516,Tajikistan
3517,
3518,Khujand
3519,Two
3520,2010
3521,Russians
3522,2%
3523,Russians
3524,Organization Security Co-operation
3525,Organization Security Cooperation Europe OSCE
3526,October 2010
3527,Vakhsh
3528,India
3529,Soviet
3530,Central Asia
3531,Pakistan
3532,2009
3533,Afghanistan
3534,20%
3535,Central Asia
3536,Afghanistan
3537,Afghanistan
3538,Tajikistan
3539,Zeravshan
3540,BCE
3541,Yuezhi
3542,Hephthalite Empire
3543,Arabs
3544,Yuezhi
3545,9.6%
3546,World Bank Tajikistan
3547,75%
3548,Tajik Aluminum Company
3549,Vakhsh
3550,Vakhsh
3551,Tajikistan
3552,Tajikistan Pakistan
3553,.25
3554,2010
3555,Bobojon Ghafurov
3556,Policy Note
3557,Tajikistan
3558,Tajikistani Drug Control Agency
3559,Tajikistan
3560,Tajikistani Drug Control Agency
3561,30%
3562,Iran Pakistan
3563,Afghanistan
3564,2012
3565,Khorog Airport
3566,Dushanbe International Airport
3567,Russia
3568,Khorog Airport
3569,7-COMMA-349
3570,3035%
3571,3035%
3572,Afghanistan Uzbekistan
3573,Tajikistanis
3574,Gorno-Badakhshan Autonomous Province
3575,1924
3576,Neolithic
3577,Islam
3578,Tajikistan
3579,Tajikistan
3580,98%
3581,Constitution
3582,Muslim
3583,Islamic Renaissance Party IRP
3584,Islamic
3585,State Committee Religious Affairs SCRA
3586,Russian
3587,18
3588,104-COMMA-272
3589,Parliament
3590,104-COMMA-272
3591,1%
3592,World Bank Tajikistan
3593,11
3594,Tajikistan
3595,Agricultural University of Tajikistan -COMMA- Tajik State National University
3596,17%
3597,Republic of
3598,5 million
3599,Western Armenia
3600,Western Armenia
3601,Armenia
3602,BC
3603,Hecataeus
3604,Nairi
3605,Persians
3606,Caucasus Mountains
3607,South-Western
3608,Peace
3609,Peace
3610,Peace
3611,Indo-European
3612,Iran Russia
3613,Persians
3614,1991
3615,Sayat Nova
3616,1991
3617,1991
3618,Armenia
3619,Continental
3620,Armenian
3621,Parthia
3622,Mesrop Mashtots
3623,885
3624,Caucasus Mountains
3625,Bagratid Dynasty
3626,Armenian
3627,Ak Koyunlu
3628,Armenia
3629,Seljuk
3630,Treaty
3631,Treaty
3632,Yerevan Lake Sevan of Eastern Armenia
3633,Republic of Turkey
3634,Iran
3635,Recognition
3636,Golden Age of Armenia
3637,1920
3638,Russian Empire
3639,Republic of Armenia
3640,1991
3641,four thousand
3642,Hayk
3643,Hayk
3644,Hayastantsis 
3645,3.5million
3646,Old City of Jerusalem
3647,5 million
3648,1080
3649,Parthia
3650,Iran Russia
3651,Armenians
3652,Armenians
3653,Iran Russia
3654,Diaspora
3655,Iran Russia
3656,451
3657,Armenian
3658,Yerevan Lake Sevan of Eastern Armenia
3659,Etchmiadzin
3660,Cilicia
3661,Turkey
3662,Armenian Muslims
3663,Catholicos Etchmiadzin
3664,Kirakos Virapetsi
3665,1441
3666,Armenian Evangelical Church
3667,Armenian Evangelical Church
3668,Armenian Catholic Church
3669,Armenian Brotherhood Church
3670,Mesrop Mashtots
3671,Christianity
3672,Moses of Chorene
3673,Moses of Chorene
3674,Moses of Chorene
3675,Christianity
3676,Republic of Armenia
3677,Armenian Evangelical Church
3678,Church
3679,Hrip'sim
3680,Peace
3681,Western Armenia
3682,Bagratid Dynasty
3683,Western Armenia Eastern
3684,Armenian Khachkars
3685,two
3686,Helsinki
3687,FC Ararat
3688,Hrant Shahinyan
3689,FC Bayern Munich
3690,Armenian
3691,United States
3692,One
3693,Saint
3694,Black Sea
3695,Sirusho
3696,Armenian Middle Eastern
3697,Armenian
3698,Hasmik Papian
3699,System
3700,
3701,BC
3702,Karabakh
3703,Hecataeus
3704,Armenia
3705,Art
3706,Golden Age
3707,
3708,
3709,
3710,Armenian-styled
3711,Armenian
3712,Armenian
3713,Armenian
3714,Armenian
3715,
3716,
3717,Rajan
3718,
3719,
3720,United States
3721,Bank's
3722,IndyMac
3723,IndyMac Bank
3724,Charles Schumer
3725,April 2008
3726,9.27%
3727,160 million
3728,FDIC
3729,10%
3730,Charles Schumer
3731,IndyMac Federal Bank
3732,18.9billion
3733,500 million
3734,500 million
3735,1.55billion7.5%
3736,1.55billion7.5%
3737,10.7billion
3738,Charles Schumer
3739,United States
3740,FSB
3741,100-COMMA-000
3742,10-COMMA-000
3743,2008
3744,July 14
3745,100
3746,Bear Stearns
3747,September 2008
3748,three
3749,Lehman Brothers
3750,New York Federal Reserve Bank Timothy
3751,
3752,September 2008
3753,7.1billion
3754,July 2007
3755,Timothy Geithner
3756,Treasury
3757,
3758,2007
3759,June 2009
3760,Financial Crisis Inquiry Commission
3761,Brookings Institution
3762,Office of Thrift Supervision
3763,New York Federal Reserve Bank Timothy
3764,June 2007 November 2008
3765,500
3766,20%2006
3767,13 trillion
3768,8.8trillion
3769,Dean Baker
3770,Iceland
3771,two
3772,US
3773,June 2007 November 2008
3774,Roman
3775,October 6 2008
3776,two
3777,Iceland
3778,Three
3779,2000 2007
3780,7.4%
3781,7.4%
3782,US
3783,February 2009
3784,10%2007
3785,251 billion 2007
3786,300-COMMA-000
3787,U
3788,United States
3789,United Kingdom
3790,The New York Times
3791,United States Financial Crisis Inquiry Commission
3792,Ailsa McKay Margunn Bjrnholt
3793,Ailsa McKay Margunn Bjrnholt
3794,10.1%October2009
3795,33
3796,6%
3797,2009
3798,March 2009
3799,Johan Norberg
3800,Hyman Minsky
3801,Basel
3802,Johan Norberg
3803,Johan Norberg
3804,June 2009
3805,June 2009
3806,2008
3807,New York Times
3808,January 27
3809,Ailsa McKay Margunn Bjrnholt
3810,31%
3811,BNP Paribas
3812,31%
3813,Ailsa McKay Margunn Bjrnholt
3814,United States
3815,December 2010
3816,2006
3817,
3818,Kimberly Amadeo
3819,Wall Street
3820,70 trillion
3821,2000 2007
3822,Wall Street
3823,70 trillion
3824,U
3825,Wall Street
3826,Wall Street
3827,MBS
3828,
3829,20%
3830,2004
3831,1.3million
3832,1.3million
3833,9.2%
3834,2000 2003
3835,2000 2003
3836,Fed
3837,Financial Crisis Inquiry Commission
3838,2000 2003
3839,1996 2004
3840,650 billion
3841,1996 2004
3842,1996 2004
3843,Paul Krugman
3844,July 2004 July 2006
3845,Countrywide
3846,may
3847,July 2004 July 2006
3848,2004
3849,United States Financial Crisis Inquiry Commission
3850,220
3851,60%
3852,1-COMMA-600
3853,80%
3854,Clayton
3855,January 2006 June 2007
3856,54%
3857,39%
3858,900-COMMA-000
3859,Roman
3860,Countrywide Financial
3861,1%1.5%
3862,1%1.5%
3863,Northern Rock Countrywide Financial
3864,Jerry Brown
3865,Countrywide
3866,ARMs
3867,Countrywide's
3868,Northern Rock Countrywide Financial
3869,Timothy Geithner
3870,Timothy Geithner
3871,OECD
3872,Timothy Geithner
3873,Basel
3874,United States Financial Crisis Inquiry Commission
3875,Paul Krugman
3876,September October
3877,Financial Crisis Inquiry Commission
3878,Financial Crisis Inquiry Commission
3879,five
3880,2004 2007
3881,European Central Bank
3882,2004 2007
3883,Lehman Brothers
3884,one
3885,U
3886,U
3887,Hyman Minsky
3888,Hyman Minsky
3889,Janet Yellen
3890,Janet Yellen
3891,February 2009
3892,England
3893,
3894,UBS
3895,United States Financial Crisis Inquiry Commission
3896,MBS
3897,MBS
3898,United States Financial Crisis Inquiry Commission
3899,2006
3900,180 billion
3901,20 billion
3902,5%36%
3903,180 billion
3904,
3905,
3906,2.3million2008
3907,Financial Crisis Inquiry Commission
3908,2005
3909,may
3910,Rajan
3911,Financial Crisis Inquiry Commission
3912,Rajan
3913,Federal Reserves
3914,MBS CDOs
3915,MBS CDOs
3916,32
3917,32
3918,2000 2007
3919,AIG
3920,AIG
3921,September 2008
3922,180 billion
3923,AIG
3924,George Soros
3925,Hyman Minsky
3926,Wall Street
3927,George Soros
3928,
3929,Credit Correlation Life After Copulas
3930,September 2006
3931,Credit Correlation Life After Copulas
3932,2006
3933,2006
3934,Barack Obama
3935,Paul Krugman
3936,Fuld
3937,Treasuryplaced
3938,UBS
3939,2007
3940,2007
3941,US
3942,Brookings Institution
3943,June 2009
3944,United States Financial Crisis Inquiry Commission
3945,January 2010
3946,13 trillion
3947,2006
3948,6.5%1
3949,Wallison
3950,50 147
3951,2007 2008
3952,50 147
3953,US
3954,Michael Greenberger
3955,Michael Greenberger
3956,Michael Greenberger
3957,IntercontinentalExchange ICE
3958,London
3959,Raghuram Rajan
3960,Ailsa McKay Margunn Bjrnholt
3961,Ailsa McKay Margunn Bjrnholt
3962,Ailsa McKay Margunn Bjrnholt
3963,Rajan
3964,2005
3965,Governor
3966,Alan Greenspan
3967,Rajan
3968,Raghuram Rajan
3969,Great Moderation
3970,Raghuram Rajan
3971,Fed Chair Alan Greenspan Congressional
3972,Waxman
3973,BusinessWeek
3974,Ailsa McKay Margunn Bjrnholt
3975,Wharton School of the University of Pennsylvania's
3976,Nouriel Roubini
3977,Dr
3978,Nassim Nicholas Taleb
3979,David Brooks
3980,2007
3981,Countrywide
3982,Phil Dow
3983,50%
3984,2007
3985,Floyd Norris
3986,One
3987,One
3988,2007
3989,One
3990,European Central Bank
3991,IndyMac
3992,Bank's
3993,IndyMac
3994,IndyMac
3995,IndyMac
3996,6 trillion
3997,2007 2009
3998,77
3999,77
4000,Floyd Norris
4001,European Commission Brussels
4002,0.1%
4003,0.1%
4004,Roubini
4005,4.5%3%
4006,United Kingdom
4007,February 2008
4008,National Bureau of Economic Research NBER
4009,Reserve's
4010,U
4011,Financial Crisis Inquiry Commission
4012,.5trillion
4013,1.5trillion
4014,Joseph Stiglitz
4015,600 billion
4016,Barack Obama
4017,Barack Obama
4018,Barack Obama
4019,Paul Volcker
4020,Paul Volcker
4021,May 2010
4022,May 2010
4023,May 2010
4024,Senate
4025,Financial Crisis Inquiry Commission
4026,U
4027,2008
4028,2007
4029,BNP Paribas
4030,2004
4031,2009
4032,MBS
4033,Financial Crisis Inquiry Commission
4034,FSB
4035,Financial Crisis Inquiry Commission
4036,37
4037,United States Financial Crisis Inquiry Commission
4038,IndyMac
4039,Financial Crisis Inquiry Commission
4040,CDO
4041,AIG
4042,IndyMac
4043,United States
4044,MBS
4045,U
4046,IndyMac
4047,2006
4048,6 trillion
4049,AIG
4050,Federal Reserve
4051,Goldman Sachs Morgan Stanley
4052,Federal Reserve
4053,United States
4054,World Bank
4055,Financial Crisis Inquiry Commission
4056,Wallison
4057,Federal Reserve
4058,Ailsa McKay Margunn Bjrnholt
4059,Financial Crisis Inquiry Commission
4060,January 2011
4061,United States Financial Crisis Inquiry Commission
4062,United States Financial Crisis Inquiry Commission
4063,Federal Reserves
4064,Federal Reserves
4065,Federal Reserve
4066,2003
4067,GSEs
4068,Floyd Norris
4069,GSEs
4070,six
4071,Paul Krugman
4072,Federal Reserve
4073,CRA
4074,six
4075,13 million
4076,8.8trillion
4077,HUD
4078,American Enterprise Institute
4079,6
4080,Peter Wallison Edward Pinto
4081,House Financial Services Committee
4082,2003
4083,OFHEO
4084,Peter Wallison Edward Pinto
4085,467 billion
4086,467 billion
4087,Federal Reserve Bank of Dallas 2009
4088,1998
4089,3%
4090,1995
4091,4.5trillion
4092,3
4093,2009
4094,1995
4095,CDOs
4096,AIG
4097,Portfolio Magazine
4098,Bank of England
4099,London New
4100,U
4101,U
4102,United States
4103,may
4104,Peter J
4105,New York
4106,6-COMMA-642
4107,Sam Houston
4108,Sam Houston
4109,1836
4110,Chapman Allen John Kirby
4111,June 5
4112,Sam Houston
4113,1860
4114,1860
4115,Houston
4116,Petrochemical
4117,Beaumont
4118,1942
4119,Theodore Roosevelt
4120,Houston Ship Channel
4121,Toyota Center
4122,Houston
4123,New Orleans
4124,Roosevelt
4125,1986
4126,United States
4127,United States
4128,Houston Ship Channel
4129,1980
4130,
4131,Houston
4132,II
4133,Lyndon B
4134,Buffalo Bayou
4135,Rocky Mountains
4136,Jones
4137,
4138,United States
4139,Buffalo Bayou
4140,Houston's
4141,Buffalo Bayou
4142,University of Houston
4143,Houston's
4144,Downtown Houston
4145,1965
4146,United States
4147,305
4148,Texas
4149,Downtown Houston
4150,Texas Commerce Tower
4151,United
4152,JPMorgan Chase Tower
4153,4-COMMA-000
4154,Best Places Business Careers Forbes
4155,92
4156,Forty
4157,13
4158,13
4159,2006
4160,2006
4161,92
4162,23
4163,13
4164,United States
4165,20
4166,June
4167,United States
4168,United States
4169,Livestock Show Rodeo
4170,20
4171,June
4172,United States
4173,Houston
4174,Houston
4175,56-COMMA-405
4176,Lyndon B
4177,United States
4178,2011
4179,56-COMMA-405
4180,Sam Houston
4181,Bill Hobby
4182,Sam Houston
4183,50
4184,Houston Sylvester Turner
4185,Rocky
4186,Annise
4187,Houston
4188,Republic of Texas
4189,Houston City
4190,Houston
4191,16
4192,Annise
4193,Houston City Council
4194,PBS
4195,one
4196,two
4197,NPR
4198,University of Houston System
4199,Melcher Center Public Broadcasting
4200,Houston Public Radio
4201,Houston Public Radio
4202,Houston
4203,Melcher Center Public Broadcasting
4204,Southwest Houston
4205,Southeast Texas
4206,2.239million
4207,United States
4208,Republic of Texas
4209,Southeast Texas
4210,2006
4211,3-COMMA-371
4212,Southeast Texas
4213,Buffalo Bayou
4214,Texas
4215,Hardy Toll Road
4216,John Bankhead Magruder
4217,Texas Medical Center
4218,Philip Johnson John Burgee
4219,Gulf Coast
4220,2.5million
4221,150-COMMA-000
4222,forty
4223,One
4224,United States
4225,United States
4226,Buffalo Bayou
4227,2008
4228,September 2008
4229,Space Center Houston
4230,Houston Ship Channel
4231,United States
4232,2010
4233,Red
4234,Houston Theater District
4235,Houston Theater District
4236,Hobby Center the Performing
4237,Astros
4238,Houston Symphony Orchestra Society
4239,United States
4240,Sundance
4241,Texas
4242,Houston
4243,Uptown District
4244,Dynamo
4245,Texas
4246,NRG Stadium
4247,Maid Park
4248,Sam Houston
4249,University of Houston System
4250,University of St
4251,University of HoustonClear Lake the University of HoustonDowntown
4252,Baptist General Convention
4253,The University of Houston
4254,Texas
4255,49
4256,73-COMMA-600
4257,49
4258,United States Department of Transportation
4259,Continental Airlines
4260,United States
4261,United Airlines
4262,700
4263,2007
4264,New York City
4265,2006
4266,Houston's
4267,25%
4268,Houston
4269,Houston Community College System
4270,53.1
4271,Houston Community College System
4272,5
4273,Port
4274,One
4275,One
4276,40-COMMA-000
4277,Texas
4278,80.5%
4279,1960
4280,Buffalo Bayou
4281,1837
4282,Sam Houston
4283,Allen
4284,Southeast Texas
4285,Southeast Texas
4286,23
4287,1.1million21.4
4288,one five
4289,United States
4290,Texas
4291,Beaumont
4292,1910
4293,Theodore Roosevelt
4294,22.3
4295,Republican
4296,Southwest Houston
4297,610
4298,Galveston Island
4299,106.5
4300,106.5
4301,12-COMMA-500
4302,Gulf coast Galveston
4303,5
4304,Texas
4305,Democratic
4306,five
4307,62
4308,68
4309,26%
4310,23-COMMA-929
4311,51%
4312,26%
4313,51%
4314,26
4315,United States
4316,26
4317,2010
4318,Petroleum
4319,Baylor College of Medicine
4320,one
4321,Houston
4322,Houston
4323,Houston
4324,Houston
4325,two
4326,100
4327,500
4328,Houston
4329,Houston Community College System
4330,10
4331,Houston Community College System
4332,The Houston Community College System
4333,Houston Community College System
4334,January 1
4335,January 1
4336,Houston
4337,January 1
4338,20-COMMA-327
4339,Hobby Airport
4340,Houston International Airport
4341,five
4342,Airports Council
4343,Houston International Airport
4344,150
4345,300
4346,Texas
4347,Long PointEureka Heights
4348,150
4349,Buffalo Bayou
4350,1837
4351,State Highway
4352,World War
4353,State Highway
4354,Oak Boulevard Westheimer Road
4355,Uptown District
4356,United States
4357,2-COMMA-100
4358,275
4359,Texas
4360,Houston Ship Channel
4361,United
4362,The Houston
4363,110.3billion
4364,2008
4365,2008
4366,Texas
4367,New York City
4368,2010
4369,National Hockey League NHL
4370,1971
4371,1962
4372,Houston Astros Major League Baseball MLB
4373,1962
4374,16
4375,five
4376,Houston City
4377,16
4378,16
4379,40-COMMA-000
4380,Texas
4381,Four
4382,Third Ward Texas Southern University
4383,Third Ward Texas Southern University
4384,Houston Chronicle
4385,Bill Hobby
4386,1995
4387,Bill Hobby
4388,Houston Chronicle
4389,Houston Community College System
4390,United States
4391,United States
4392,5
4393,23
4394,twenty
4395,twenty
4396,2006
4397,Texas
4398,Hobby Airport
4399,Switzerland
4400,750
4401,120 million
4402,Mediterranean Sea
4403,The Alpine
4404,Alps
4405,Edelweiss
4406,Alps
4407,Paleolithic
4408,5-COMMA-000
4409,Bad Gastein
4410,Hannibal
4411,Stelvio Pass
4412,Obersalzberg
4413,Alps
4414,one
4415,World War
4416,Latin Alpes French
4417,Virgil
4418,Celtic
4419,may
4420,Albania
4421,Caucasus
4422,Caucasus
4423,Greek Alpes
4424,Danube
4425,2 .5
4426,Italo-Celtic
4427,Alps
4428,Innsbruck
4429,France
4430,Alps
4431,2.5
4432,1-COMMA-200
4433,Austria Italy
4434,Rhone
4435,Austria Slovenia
4436,Aosta Valley
4437,Alps
4438,Stefan Schmid
4439,Eastern Alps Western Alps
4440,Mediterranean Sea
4441,Matterhorn
4442,Mediterranean Sea
4443,15-COMMA-780
4444,Jura Mountains Switzerland France
4445,Alps
4446,North Sea
4447,Vienna
4448,Austria
4449,Romans
4450,Austria Styria
4451,Col
4452,Italian-Austrian
4453,Italian-Austrian
4454,3-COMMA-400
4455,Napoleon Bonaparte
4456,Mediterranean Sea
4457,Alpine
4458,1-COMMA-000
4459,Alps
4460,Mediterranean
4461,300 million
4462,Mesozoic Era
4463,Paleozoic Era
4464,Paleozoic Era
4465,Alps
4466,Mont Blanc
4467,Southern Alps
4468,Southern Alps
4469,Switzerland Bavaria
4470,Alps
4471,Jura Mountains
4472,English
4473,Eastern Alps Southern Alps
4474,Eastern Alps Western Alps
4475,Austroalpine
4476,two
4477,Southern Alpine
4478,Cretaceous
4479,Italy Switzerland
4480,Neogene Period
4481,Neogene Period
4482,Alps
4483,European
4484,Aosta Valley
4485,Matterhorn
4486,Swiss Alps
4487,Rhone
4488,Swiss Alps
4489,Alpine
4490,Jura Mountains Switzerland France
4491,500 1-COMMA-640
4492,1786
4493,Jungfraujoch
4494,1786
4495,Alps
4496,Mont Blanc
4497,1788
4498,1788
4499,Romantics
4500,1865
4501,1938
4502,thousand
4503,Hallstatt
4504,Salzburg Austria
4505,Austria Styria
4506,Slovenia
4507,Leonhard Euler
4508,Leonhard Euler
4509,Leonhard Euler
4510,Leonhard Euler
4511,David Friedrich Wiser
4512,
4513,Inn
4514,Louis Agassiz
4515,Alps
4516,Alps
4517,100 328
4518,Rhone Glacier
4519,Inn
4520,Maurienne valley Savoy
4521,Maurienne valley Savoy
4522,
4523,
4524,100 328
4525,Jura Mountains
4526,Piedmont
4527,Jura Mountains
4528,French-Italian
4529,120
4530,Rhone Glacier
4531,702
4532,Europe
4533,1850
4534,1850
4535,Alps
4536,90
4537,11
4538,80
4539,500
4540,Switzerland
4541,Alps
4542,Mediterranean Sea
4543,April May
4544,Switzerland
4545,Germany
4546,Knigssee
4547,Lake Geneva
4548,Europe
4549,Alps
4550,Alps
4551,Alps
4552,Europe
4553,Alpine
4554,Alps
4555,Brenner Pass
4556,Alps
4557,Austria Switzerland
4558,Italy
4559,Valais Switzerland
4560,Europe
4561,2-COMMA-600
4562,Alps
4563,9-COMMA-843
4564,five
4565,Alpine
4566,Semmering
4567,Italy
4568,Italy
4569,tztal Alps Zillertal Alps
4570,Alps
4571,Alps
4572,thousand
4573,Alps
4574,Austrian Alps
4575,Hay
4576,Alpenrosen
4577,Alps
4578,Alps
4579,Alps
4580,Illyrian
4581,40
4582,
4583,13-COMMA-120
4584,King
4585,1-COMMA-400
4586,Solanum
4587,Prunella
4588,Urtica
4589,Austrian Alps
4590,Zermatt
4591,Austria Switzerland
4592,2 .5
4593,30-COMMA-000
4594,30-COMMA-000
4595,Alps
4596,3-COMMA-000
4597,3-COMMA-000
4598,Alps
4599,
4600,1792
4601,
4602,2-COMMA-700
4603,Alps
4604,Alps
4605,
4606,Switzerland
4607,
4608,Alpine
4609,120 million
4610,1-COMMA-800
4611,1-COMMA-800
4612,Twelve
4613,Alpine
4614,120 million
4615,Emosson Valais
4616,Emosson Valais
4617,10-COMMA-000
4618,Grenoble Austria
4619,House of Habsburg Austria
4620,France Italy
4621,5000
4622,Coleridge
4623,1991
4624,Alps
4625,1000 1500
4626,Helvetii the Allobrogi
4627,Helvetii the Allobrogi
4628,Hallstatt
4629,Bavarii
4630,218
4631,Hannibal
4632,Semmering Pass
4633,Great St
4634,Roman
4635,121
4636,58
4637,Lombards
4638,Adolf Hitler
4639,Grindelwald
4640,Italy
4641,Switzerland
4642,House of Savoy
4643,Italy
4644,Italy
4645,Switzerland
4646,Alps
4647,Napoleon
4648,two
4649,Helvetic Republic Switzerland
4650,Napolon
4651,Savoy
4652,Savoy
4653,Napolon Bonaparte
4654,Austria Switzerland
4655,Coleridge
4656,Napoleon
4657,2-COMMA-469
4658,50-COMMA-000
4659,50-COMMA-000
4660,Seven
4661,Alpine
4662,France
4663,1356
4664,three
4665,1492
4666,four
4667,Conrad Gessner
4668,Geneva
4669,Bernard Pass
4670,Jean-Jacques Rousseau
4671,Mont Blanc
4672,Napoleonic Wars
4673,Switzerland
4674,Lake Geneva
4675,Percy Bysshe Shelley
4676,Alps
4677,Obersalzberg
4678,Obersalzberg
4679,Obersalzberg
4680,II
4681,Napolon
4682,France
4683,Switzerland
4684,Coleridge
4685,Hannibal
4686,Riva Ridge Italy
4687,Austria
4688,Bad Gastein
4689,14 million
4690,Alps
4691,Alpine
4692,Alpine
4693,Much
4694,Stelvio Pass
4695,Austria Switzerland
4696,Alpine
4697,Alps
4698,Alps
4699,Alpenhorns
4700,45
4701,Zermatt
4702,Wengen
4703,Alpenhorns
4704,French-Italian
4705,Alps
4706,Maurienne valley Savoy
4707,Maurienne valley Savoy
4708,Bernese Oberland
4709,Semmering Pass
4710,Italy
4711,Alpine
4712,Alpine
4713,Alpine
4714,Maurienne valley Savoy
4715,40%
4716,19
4717,Forty
4718,Oberstdorf
4719,Bavaria
4720,50-COMMA-000
4721,Maurienne valley Savoy
4722,120 million
4723,Belle poque
4724,Belle poque
4725,1882
4726,Grindelwald
4727,France
4728,France
4729,France
4730,1930
4731,three
4732,Lake Geneva
4733,2-COMMA-700
4734,France
4735,
4736,6 million
4737,Alps
4738,35
4739,Avoriaz France
4740,Avoriaz France
4741,Alps
4742,Col
4743,Europe
4744,Alps
4745,Chekiang
4746,Jiangsu
4747,Jiangsu
4748,Jiangsu
4749,East China Sea
4750,Zhe River
4751,Hangzhou
4752,Crooked Bent River
4753,Zhe River
4754,Zhe River
4755,Neolithic
4756,Hemudu Liangzhu
4757,2007
4758,Yue
4759,Yue
4760,Wu
4761,Spring Autumn Period
4762,Zhejiang
4763,Yu
4764,King Goujian
4765,Kuaiji Zhejiang
4766,Wu
4767,Mount Kuaiji
4768,Xiang Liang Xiang
4769,Shang
4770,Three
4771,Zhejiang
4772,Three
4773,Nanjing
4774,Manchuria Funan
4775,Three
4776,Kingdoms
4777,Zhejiang
4778,Ningbo
4779,Wu Sun Wu
4780,China
4781,Zh Jing
4782,Hangzhou
4783,589
4784,three
4785,1127
4786,China
4787,Three
4788,China
4789,Three
4790,220
4791,Jiangnan Yangtze River Delta
4792,Jurchen Jin
4793,Huzhou
4794,960
4795,1127
4796,Jingkang Incident
4797,1279
4798,Kinsay
4799,one
4800,Jin
4801,Jingdezhen Jiangxi
4802,Longquan
4803,Middle Eastern
4804,Crooked Bent River
4805,Crooked Bent River
4806,Crooked Bent River
4807,Crooked Bent River
4808,1727
4809,Banners
4810,1843
4811,Zhejiang's
4812,II
4813,1876
4814,Japan
4815,World War
4816,250-COMMA-000
4817,B-25 American
4818,China
4819,1949
4820,1949
4821,one
4822,Zhejiang
4823,China
4824,Shu
4825,Wenzhou
4826,China
4827,Northeast Zhejiang
4828,Yangtze Delta
4829,Yangtze Delta
4830,70%
4831,Jiangxi province the west
4832,1-COMMA-929
4833,1-COMMA-929
4834,Fujian province
4835,Huzhou
4836,Zhe River
4837,Well-known
4838,West Lake of Hangzhou
4839,three thousand
4840,Zhoushan Island
4841,Hangzhou Bay
4842,four
4843,March
4844,90
4845,90
4846,90
4847,Zhejiang
4848,Hengdian
4849,Mainland China
4850,Cheh Kiang
4851,Zhejiang
4852,Governor
4853,CPC Party
4854,one
4855,Tan Zhenlin
4856,one
4857,Four 1980
4858,Four 1980
4859,Fujian province
4860,Fujian province
4861,Fujian province
4862,North Zhejiang
4863,Zhoushan
4864,Taizhou Zhoushan
4865,The Hangzhou Bay Bridge Haiyan County Cixi
4866,Hangzhou Bay Bridge Haiyan County Cixi
4867,Taizhou Zhoushan
4868,The Hangzhou Bay Bridge Haiyan County Cixi
4869,China
4870,Governor
4871,North Zhejiang
4872,24-COMMA-611
4873,20113.20trillion
4874,June September
4875,500
4876,eight
4877,two
4878,Chen Hongming
4879,1978
4880,Zhejiang
4881,400-COMMA-000
4882,Jingning She Autonomous County Lishui
4883,Jingning She Autonomous County Lishui
4884,Chinese Buddhism
4885,2007 2009
4886,2007 2009
4887,2.62%
4888,74.36%
4889,twenty thousand
4890,1-COMMA-800
4891,1-COMMA-400
4892,Chinese
4893,twenty thousand
4894,400
4895,400
4896,Wenzhou
4897,2.8%
4898,150
4899,2014
4900,Nanjing
4901,Sanjiang
4902,Kuaiji Jianye
4903,Zhejiang
4904,1-COMMA-400
4905,Taoist
4906,1-COMMA-400
4907,Hui Chinesecitation
4908,400
4909,one
4910,Mount Kuaiji
4911,Anhui
4912,Huizhou
4913,China
4914,1949
4915,Zhejiang's
4916,1978
4917,US1
